success,trial_type,trial_index,time_elapsed,internal_node_id,line_1,line_2,line_3,rt,phase,lag,key,start_reward,decay,n_travel_steps,press_success_prob_travel,press_success_prob_harvest,reward_noise,start_reward_noise,time_min,travel_key,harvest_key,person_pos,tree_pos,reward_obs,reward_true,exit,fail
FALSE,travel,2,119258,0.0-2.0,,,,,TRAVEL,175.3549995,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,59,71,,,,
TRUE,travel,2,119434,0.0-2.0,,,,,TRAVEL,175.76,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,59,71,,,,
FALSE,travel,2,119435,0.0-2.0,,,,,TRAVEL,175.76,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,60,71,,,,
FALSE,travel,2,119594,0.0-2.0,,,,,TRAVEL,159.7750001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,60,71,,,,
TRUE,travel,2,119770,0.0-2.0,,,,,TRAVEL,175.7450001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,60,71,,,,
FALSE,travel,2,119771,0.0-2.0,,,,,TRAVEL,175.7450001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,61,71,,,,
TRUE,travel,2,119930,0.0-2.0,,,,,TRAVEL,159.6999997,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,61,71,,,,
FALSE,travel,2,119930,0.0-2.0,,,,,TRAVEL,159.6999997,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,62,71,,,,
TRUE,travel,2,120107,0.0-2.0,,,,,TRAVEL,175.6899999,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,62,71,,,,
FALSE,travel,2,120107,0.0-2.0,,,,,TRAVEL,175.6899999,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,63,71,,,,
TRUE,travel,2,120315,0.0-2.0,,,,,TRAVEL,207.7550003,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,63,71,,,,
FALSE,travel,2,120315,0.0-2.0,,,,,TRAVEL,207.7550003,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,64,71,,,,
TRUE,travel,2,120491,0.0-2.0,,,,,TRAVEL,175.7250009,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,64,71,,,,
FALSE,travel,2,120491,0.0-2.0,,,,,TRAVEL,175.7250009,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,65,71,,,,
FALSE,travel,2,120668,0.0-2.0,,,,,TRAVEL,176.2600001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,65,71,,,,
TRUE,travel,2,120827,0.0-2.0,,,,,TRAVEL,159.3800001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,65,71,,,,
FALSE,travel,2,120827,0.0-2.0,,,,,TRAVEL,159.3800001,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,66,71,,,,
TRUE,travel,2,120987,0.0-2.0,,,,,TRAVEL,159.6449995,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,66,71,,,,
FALSE,travel,2,120987,0.0-2.0,,,,,TRAVEL,159.6449995,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,67,71,,,,
TRUE,travel,2,121163,0.0-2.0,,,,,TRAVEL,175.8349994,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,67,71,,,,
FALSE,travel,2,121163,0.0-2.0,,,,,TRAVEL,175.8349994,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,68,71,,,,
FALSE,travel,2,121339,0.0-2.0,,,,,TRAVEL,175.6899999,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,68,71,,,,
FALSE,travel,2,121547,0.0-2.0,,,,,TRAVEL,207.8250004,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,68,71,,,,
TRUE,travel,2,121707,0.0-2.0,,,,,TRAVEL,159.8399999,70,100,0.98,12,0.7,0.7,2.5,4,2,f,j,68,71,,,,
FALSE,travel,2,122123,0.0-2.0,,,,,Harvest,415.6049993,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,null,96.11994461,0,
TRUE,travel,2,122284,0.0-2.0,,,,,Harvest,159.7649995,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,98.31582863,96.11994461,0,
TRUE,travel,2,122444,0.0-2.0,,,,,Harvest,159.2050008,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,93.94079976,94.19754572,0,
TRUE,travel,2,122604,0.0-2.0,,,,,Harvest,159.4949998,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,91.47833186,92.3135948,0,
TRUE,travel,2,122780,0.0-2.0,,,,,Harvest,175.3049996,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,93.25102347,90.46732291,0,
FALSE,travel,2,122939,0.0-2.0,,,,,Harvest,159.4549995,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,null,88.65797645,0,
FALSE,travel,2,123067,0.0-2.0,,,,,Harvest,127.6599998,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,null,88.65797645,0,
TRUE,travel,2,123228,0.0-2.0,,,,,Harvest,159.74,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,86.76773622,88.65797645,0,
TRUE,travel,2,123532,0.0-2.0,,,,,Harvest,303.4549998,74,100,0.98,12,0.7,0.7,2.5,4,2,f,j,69,71,88.28915924,86.88481692,0,
,travel,2,123601,0.0-2.0,,,,,,,,,,,,,,,,,,,,,,,
,evan-display-text,3,131132,0.0-3.0,Traveling to a new environment,"Travel key: A, Harvest key: J",,7526.965,,,,,,,,,,,,,,,,,,,
TRUE,travel,4,132235,0.0-4.0,,,,,TRAVEL,1098.58,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,1,33,,,,
FALSE,travel,4,132235,0.0-4.0,,,,,TRAVEL,1098.58,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,2,33,,,,
FALSE,travel,4,132395,0.0-4.0,,,,,TRAVEL,159.6250003,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,2,33,,,,
TRUE,travel,4,132571,0.0-4.0,,,,,TRAVEL,175.7649994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,2,33,,,,
FALSE,travel,4,132571,0.0-4.0,,,,,TRAVEL,175.7649994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,3,33,,,,
TRUE,travel,4,132763,0.0-4.0,,,,,TRAVEL,191.7399997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,3,33,,,,
FALSE,travel,4,132763,0.0-4.0,,,,,TRAVEL,191.7399997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,4,33,,,,
TRUE,travel,4,132987,0.0-4.0,,,,,TRAVEL,223.6899994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,4,33,,,,
FALSE,travel,4,132987,0.0-4.0,,,,,TRAVEL,223.6899994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,5,33,,,,
TRUE,travel,4,133195,0.0-4.0,,,,,TRAVEL,207.6099999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,5,33,,,,
FALSE,travel,4,133195,0.0-4.0,,,,,TRAVEL,207.6099999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,6,33,,,,
TRUE,travel,4,133403,0.0-4.0,,,,,TRAVEL,207.6300001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,6,33,,,,
FALSE,travel,4,133403,0.0-4.0,,,,,TRAVEL,207.6300001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,7,33,,,,
TRUE,travel,4,133595,0.0-4.0,,,,,TRAVEL,191.6900007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,7,33,,,,
FALSE,travel,4,133595,0.0-4.0,,,,,TRAVEL,191.6900007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,8,33,,,,
FALSE,travel,4,133771,0.0-4.0,,,,,TRAVEL,175.7000005,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,8,33,,,,
TRUE,travel,4,133947,0.0-4.0,,,,,TRAVEL,175.915,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,8,33,,,,
FALSE,travel,4,133947,0.0-4.0,,,,,TRAVEL,175.915,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,9,33,,,,
TRUE,travel,4,134139,0.0-4.0,,,,,TRAVEL,191.6749999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,9,33,,,,
FALSE,travel,4,134139,0.0-4.0,,,,,TRAVEL,191.6749999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,10,33,,,,
TRUE,travel,4,134315,0.0-4.0,,,,,TRAVEL,175.7049998,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,10,33,,,,
FALSE,travel,4,134315,0.0-4.0,,,,,TRAVEL,175.7049998,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,11,33,,,,
TRUE,travel,4,134507,0.0-4.0,,,,,TRAVEL,191.78,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,11,33,,,,
FALSE,travel,4,134507,0.0-4.0,,,,,TRAVEL,191.78,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,12,33,,,,
FALSE,travel,4,134699,0.0-4.0,,,,,TRAVEL,191.7400006,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,12,33,,,,
TRUE,travel,4,134907,0.0-4.0,,,,,TRAVEL,207.7450007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,12,33,,,,
FALSE,travel,4,134907,0.0-4.0,,,,,TRAVEL,207.7450007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,13,33,,,,
TRUE,travel,4,135115,0.0-4.0,,,,,TRAVEL,207.7900004,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,13,33,,,,
FALSE,travel,4,135115,0.0-4.0,,,,,TRAVEL,207.7900004,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,14,33,,,,
TRUE,travel,4,135307,0.0-4.0,,,,,TRAVEL,191.7049997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,14,33,,,,
FALSE,travel,4,135307,0.0-4.0,,,,,TRAVEL,191.7049997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,15,33,,,,
FALSE,travel,4,135499,0.0-4.0,,,,,TRAVEL,191.7099999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,15,33,,,,
FALSE,travel,4,135707,0.0-4.0,,,,,TRAVEL,207.8050002,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,15,33,,,,
TRUE,travel,4,135883,0.0-4.0,,,,,TRAVEL,175.8900005,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,15,33,,,,
FALSE,travel,4,135883,0.0-4.0,,,,,TRAVEL,175.8900005,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,16,33,,,,
TRUE,travel,4,136075,0.0-4.0,,,,,TRAVEL,191.7500002,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,16,33,,,,
FALSE,travel,4,136075,0.0-4.0,,,,,TRAVEL,191.7500002,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,17,33,,,,
TRUE,travel,4,136315,0.0-4.0,,,,,TRAVEL,239.7500006,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,17,33,,,,
FALSE,travel,4,136315,0.0-4.0,,,,,TRAVEL,239.7500006,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,18,33,,,,
FALSE,travel,4,136523,0.0-4.0,,,,,TRAVEL,207.7049995,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,18,33,,,,
TRUE,travel,4,136731,0.0-4.0,,,,,TRAVEL,207.8399993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,18,33,,,,
FALSE,travel,4,136731,0.0-4.0,,,,,TRAVEL,207.8399993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,19,33,,,,
TRUE,travel,4,137035,0.0-4.0,,,,,TRAVEL,303.7700001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,19,33,,,,
FALSE,travel,4,137035,0.0-4.0,,,,,TRAVEL,303.7700001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,20,33,,,,
TRUE,travel,4,137307,0.0-4.0,,,,,TRAVEL,271.8599997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,20,33,,,,
FALSE,travel,4,137307,0.0-4.0,,,,,TRAVEL,271.8599997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,21,33,,,,
TRUE,travel,4,137515,0.0-4.0,,,,,TRAVEL,207.5550007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,21,33,,,,
FALSE,travel,4,137515,0.0-4.0,,,,,TRAVEL,207.5550007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,22,33,,,,
TRUE,travel,4,137739,0.0-4.0,,,,,TRAVEL,223.7499999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,22,33,,,,
FALSE,travel,4,137739,0.0-4.0,,,,,TRAVEL,223.7499999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,23,33,,,,
FALSE,travel,4,137963,0.0-4.0,,,,,TRAVEL,223.6250006,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,23,33,,,,
FALSE,travel,4,138155,0.0-4.0,,,,,TRAVEL,191.8649999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,23,33,,,,
TRUE,travel,4,138347,0.0-4.0,,,,,TRAVEL,191.815,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,23,33,,,,
FALSE,travel,4,138347,0.0-4.0,,,,,TRAVEL,191.815,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,24,33,,,,
TRUE,travel,4,138524,0.0-4.0,,,,,TRAVEL,176.6599994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,24,33,,,,
FALSE,travel,4,138524,0.0-4.0,,,,,TRAVEL,176.6599994,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,25,33,,,,
FALSE,travel,4,138747,0.0-4.0,,,,,TRAVEL,222.7650005,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,25,33,,,,
FALSE,travel,4,138923,0.0-4.0,,,,,TRAVEL,175.8899996,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,25,33,,,,
TRUE,travel,4,139131,0.0-4.0,,,,,TRAVEL,207.8050002,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,25,33,,,,
FALSE,travel,4,139131,0.0-4.0,,,,,TRAVEL,207.8050002,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,26,33,,,,
FALSE,travel,4,139339,0.0-4.0,,,,,TRAVEL,207.8,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,26,33,,,,
TRUE,travel,4,139547,0.0-4.0,,,,,TRAVEL,207.8049993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,26,33,,,,
FALSE,travel,4,139547,0.0-4.0,,,,,TRAVEL,207.8049993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,27,33,,,,
TRUE,travel,4,139755,0.0-4.0,,,,,TRAVEL,207.715,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,27,33,,,,
FALSE,travel,4,139755,0.0-4.0,,,,,TRAVEL,207.715,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,28,33,,,,
TRUE,travel,4,139963,0.0-4.0,,,,,TRAVEL,207.6549996,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,28,33,,,,
FALSE,travel,4,139963,0.0-4.0,,,,,TRAVEL,207.6549996,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,29,33,,,,
TRUE,travel,4,140171,0.0-4.0,,,,,TRAVEL,207.7749996,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,29,33,,,,
FALSE,travel,4,140171,0.0-4.0,,,,,TRAVEL,207.7749996,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,30,33,,,,
FALSE,travel,4,140379,0.0-4.0,,,,,TRAVEL,207.7450007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,30,33,,,,
FALSE,travel,4,140587,0.0-4.0,,,,,TRAVEL,207.8100005,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,30,33,,,,
TRUE,travel,4,140811,0.0-4.0,,,,,TRAVEL,223.9449993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,30,33,,,,
TRUE,travel,4,141452,0.0-4.0,,,,,Harvest,639.3549992,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,106.3500629,105.7694909,0,
TRUE,travel,4,141644,0.0-4.0,,,,,Harvest,190.8999998,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,103.8409528,103.6541011,0,
FALSE,travel,4,141819,0.0-4.0,,,,,Harvest,175.3599998,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,101.5810191,0,
TRUE,travel,4,141980,0.0-4.0,,,,,Harvest,159.6749993,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,101.8595133,101.5810191,0,
FALSE,travel,4,142155,0.0-4.0,,,,,Harvest,175.2899997,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,99.5493987,0,
TRUE,travel,4,142300,0.0-4.0,,,,,Harvest,143.77,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,99.621866,99.5493987,0,
TRUE,travel,4,142460,0.0-4.0,,,,,Harvest,159.3450001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,97.50423755,97.55841073,0,
TRUE,travel,4,142636,0.0-4.0,,,,,Harvest,175.52,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,95.67654317,95.60724252,0,
TRUE,travel,4,142795,0.0-4.0,,,,,Harvest,159.1050001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,94.00983417,93.69509767,0,
TRUE,travel,4,142974,0.0-4.0,,,,,Harvest,175.7550007,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,91.69714814,91.82119571,0,
TRUE,travel,4,143148,0.0-4.0,,,,,Harvest,173.2349992,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,90.0932539,89.9847718,0,
TRUE,travel,4,143324,0.0-4.0,,,,,Harvest,175.2999993,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,87.80424088,88.18507636,0,
TRUE,travel,4,143500,0.0-4.0,,,,,Harvest,175.4099997,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,87.32526845,86.42137484,0,
FALSE,travel,4,143675,0.0-4.0,,,,,Harvest,175.3700003,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,84.69294734,0,
FALSE,travel,4,143835,0.0-4.0,,,,,Harvest,159.6750002,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,84.69294734,0,
TRUE,travel,4,144012,0.0-4.0,,,,,Harvest,175.7700006,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,84.64576551,84.69294734,0,
TRUE,travel,4,144187,0.0-4.0,,,,,Harvest,175.3150001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,83.50756528,82.99908839,0,
FALSE,travel,4,144363,0.0-4.0,,,,,Harvest,175.4350001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,81.33910662,0,
TRUE,travel,4,144540,0.0-4.0,,,,,Harvest,175.76,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,81.39209478,81.33910662,0,
TRUE,travel,4,144732,0.0-4.0,,,,,Harvest,191.2699994,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,80.18548938,79.71232449,0,
TRUE,travel,4,144923,0.0-4.0,,,,,Harvest,191.2000002,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,77.85359363,78.118078,0,
FALSE,travel,4,145131,0.0-4.0,,,,,Harvest,207.6650001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,76.55571644,0,
FALSE,travel,4,145307,0.0-4.0,,,,,Harvest,175.9449998,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,76.55571644,0,
TRUE,travel,4,145499,0.0-4.0,,,,,Harvest,191.6399999,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,75.90853983,76.55571644,0,
TRUE,travel,4,145691,0.0-4.0,,,,,Harvest,191.3649999,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,75.16073051,75.02460211,0,
TRUE,travel,4,145884,0.0-4.0,,,,,Harvest,191.745,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,74.57667726,73.52411007,0,
TRUE,travel,4,146059,0.0-4.0,,,,,Harvest,175.1649994,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,71.72451674,72.05362787,0,
TRUE,travel,4,146236,0.0-4.0,,,,,Harvest,175.8099999,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,70.75505924,70.61255531,0,
FALSE,travel,4,146427,0.0-4.0,,,,,Harvest,191.3100006,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,69.20030421,0,
TRUE,travel,4,146636,0.0-4.0,,,,,Harvest,207.9300005,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,69.04291912,69.20030421,0,
FALSE,travel,4,146827,0.0-4.0,,,,,Harvest,191.4849998,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,67.81629812,0,
TRUE,travel,4,147004,0.0-4.0,,,,,Harvest,175.7450001,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,68.26405942,67.81629812,0,
TRUE,travel,4,147180,0.0-4.0,,,,,Harvest,175.3099998,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,67.41846277,66.45997216,0,
TRUE,travel,4,147356,0.0-4.0,,,,,Harvest,175.3900005,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,65.17368653,65.13077272,0,
FALSE,travel,4,147547,0.0-4.0,,,,,Harvest,191.2549995,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,63.82815726,0,
TRUE,travel,4,147692,0.0-4.0,,,,,Harvest,143.8100003,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,63.21490583,63.82815726,0,
TRUE,travel,4,147868,0.0-4.0,,,,,Harvest,175.33,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,62.17896299,62.55159412,0,
FALSE,travel,4,148043,0.0-4.0,,,,,Harvest,175.4399994,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,null,61.30056223,0,
TRUE,travel,4,148203,0.0-4.0,,,,,Harvest,159.5799997,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,60.7573214,61.30056223,0,
TRUE,travel,4,148396,0.0-4.0,,,,,Harvest,192.2200006,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,60.06981284,60.07455099,0,
TRUE,travel,4,148588,0.0-4.0,,,,,Harvest,190.68,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,58.00255821,58.87305997,0,
TRUE,travel,4,148764,0.0-4.0,,,,,Harvest,175.3849993,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,56.93580175,57.69559877,0,
TRUE,travel,4,148908,0.0-4.0,,,,,Harvest,143.4199996,74,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,31,33,56.84363413,56.54168679,0,
,travel,4,149035,0.0-4.0,,,,,Harvest,127.2750003,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,32,63,null,,1,null
TRUE,travel,4,149227,0.0-4.0,,,,,TRAVEL,191.4900001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,32,63,,,,
FALSE,travel,4,149227,0.0-4.0,,,,,TRAVEL,191.4900001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,33,63,,,,
TRUE,travel,4,149403,0.0-4.0,,,,,TRAVEL,175.6800003,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,33,63,,,,
FALSE,travel,4,149403,0.0-4.0,,,,,TRAVEL,175.6800003,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,34,63,,,,
FALSE,travel,4,149579,0.0-4.0,,,,,TRAVEL,175.7450001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,34,63,,,,
TRUE,travel,4,149755,0.0-4.0,,,,,TRAVEL,175.7749999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,34,63,,,,
FALSE,travel,4,149755,0.0-4.0,,,,,TRAVEL,175.7749999,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,35,63,,,,
TRUE,travel,4,149947,0.0-4.0,,,,,TRAVEL,191.6850004,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,35,63,,,,
FALSE,travel,4,149947,0.0-4.0,,,,,TRAVEL,191.6850004,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,36,63,,,,
TRUE,travel,4,150155,0.0-4.0,,,,,TRAVEL,207.6849993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,36,63,,,,
FALSE,travel,4,150155,0.0-4.0,,,,,TRAVEL,207.6849993,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,37,63,,,,
FALSE,travel,4,150363,0.0-4.0,,,,,TRAVEL,207.7500001,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,37,63,,,,
TRUE,travel,4,150571,0.0-4.0,,,,,TRAVEL,207.8299997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,37,63,,,,
FALSE,travel,4,150571,0.0-4.0,,,,,TRAVEL,207.8299997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,38,63,,,,
FALSE,travel,4,150731,0.0-4.0,,,,,TRAVEL,159.6650006,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,38,63,,,,
TRUE,travel,4,150955,0.0-4.0,,,,,TRAVEL,223.8499997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,38,63,,,,
FALSE,travel,4,150955,0.0-4.0,,,,,TRAVEL,223.8499997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,39,63,,,,
TRUE,travel,4,151163,0.0-4.0,,,,,TRAVEL,207.7100007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,39,63,,,,
FALSE,travel,4,151163,0.0-4.0,,,,,TRAVEL,207.7100007,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,40,63,,,,
TRUE,travel,4,151339,0.0-4.0,,,,,TRAVEL,175.7549997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,40,63,,,,
FALSE,travel,4,151339,0.0-4.0,,,,,TRAVEL,175.7549997,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,41,63,,,,
TRUE,travel,4,151723,0.0-4.0,,,,,TRAVEL,383.68,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,41,63,,,,
FALSE,travel,4,151723,0.0-4.0,,,,,TRAVEL,383.68,65,100,0.98,30,0.7,0.7,0.5,4,2.5,a,j,42,63,,,,
